"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations","obs_id"
-122.9536414986,38.1192133762,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia","Abronia latifolia",2016,4,15,7,52618,2878273,"Abronia latifolia","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2781
-122.9202899928,38.1645821073,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia carnosa",2016,4,15,7,60971,2878285,"Layia carnosa","life",7,3,5,"3 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2782
-122.9571181444,38.1151688984,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cotula","Cotula coronopifolia",2016,4,15,7,58812,2878341,"Cotula coronopifolia","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2783
-122.9315524238,38.0905439332,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus littoralis",2016,4,15,7,61005,2878351,"Lathyrus littoralis","life",7,2,4,"2 4",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2784
-122.9537948036,38.1093489239,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2016,4,16,7,49918,2878443,"Sisyrinchium bellum","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2785
-122.9535817356,38.1091676653,"herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2016,4,16,7,28398,2878450,"Thamnophis elegans","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2786
-122.9540695624,38.1090777275,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Nemophila","Nemophila menziesii",2016,4,16,7,50650,2878457,"Nemophila menziesii","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2787
-122.9650430937,38.0211047666,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia carnosa",2016,4,16,7,60971,2878466,"Layia carnosa","life",7,2,3,"2 3",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2788
-122.9486515002,38.118912885,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria affinis",2016,4,16,7,50618,2878478,"Fritillaria affinis","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2789
-122.943159,38.119957,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena","Lycaena helloides",2016,4,13,7,59127,2878594,"Lycaena helloides","life",7,2,5,"2 5",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2790
-122.9378819813,38.0528445735,"herp","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","Rana draytonii",2016,4,14,7,67016,2880402,"Rana draytonii","life",7,2,4,"2 4",0.991620111731844,0.994413407821229,0.972067039106145,0.972067039106145,2791
-122.9710063151,38.0791660658,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia carnosa",2016,3,13,14780,60971,2883533,"Layia carnosa","life",14780,2,4,"2 4",0.93854748603352,0.952513966480447,0.896648044692737,0.874301675977654,2792
-122.95382,38.1216471667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia","Abronia latifolia",2016,3,14,14780,52618,2883552,"Abronia latifolia","life",14780,2,5,"2 5",0.93854748603352,0.952513966480447,0.896648044692737,0.874301675977654,2793
-122.9540116667,38.1220555,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ericameria","Ericameria ericoides",2016,3,14,14780,60955,2883559,"Ericameria ericoides","life",14780,2,5,"2 5",0.93854748603352,0.952513966480447,0.896648044692737,0.874301675977654,2794
-122.948395,38.1189333333,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria affinis",2016,3,15,14780,50618,2883567,"Fritillaria affinis","life",14780,2,5,"2 5",0.93854748603352,0.952513966480447,0.896648044692737,0.874301675977654,2795
-122.9994376199,38.0128164935,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Erysimum","Erysimum concinnum",2016,3,13,14780,77069,2887208,"Erysimum concinnum","life",14780,1,3,"1 3",0.93854748603352,0.952513966480447,0.896648044692737,0.874301675977654,2796
-122.9505916667,38.1222221667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Agoseris","Agoseris apargioides",2016,3,14,14780,58800,2887390,"Agoseris apargioides","life",14780,2,5,"2 5",0.93854748603352,0.952513966480447,0.896648044692737,0.874301675977654,2797
-123.005451,37.996924,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia minor",2016,3,13,3243,58002,2894906,"Lasthenia minor","life",3243,1,3,"1 3",0.980446927374302,0.986033519553073,0.997206703910615,0.980446927374302,2798
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah fabacea",2016,3,NA,750,205330,2900274,"Marah fabacea","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2799
-122.923553,38.036519,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2016,3,NA,750,9176,2900276,"Zonotrichia leucophrys","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2800
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Conium","Conium maculatum",2016,3,NA,750,52998,2900281,"Conium maculatum","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2801
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,3,NA,750,48225,2900283,"Eschscholzia californica","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2802
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2016,3,NA,750,48795,2900292,"Sidalcea malviflora","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2803
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Calandrinia","Calandrinia menziesii",2016,3,NA,750,400267,2900314,"Calandrinia menziesii","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2804
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2016,3,NA,750,50854,2900326,"Iris douglasiana","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2805
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum","Maianthemum racemosum",2016,3,NA,750,51062,2901258,"Maianthemum racemosum","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2806
-122.923553,38.036519,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes","Phyciodes mylitta",2016,3,NA,750,59176,2901262,"Phyciodes mylitta","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2807
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arvense",2016,3,NA,750,50851,2901269,"Cerastium arvense","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2808
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2016,3,NA,750,52994,2901273,"Claytonia perfoliata","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2809
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2016,3,NA,750,55367,2901274,"Fragaria chiloensis","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2810
-122.923553,38.036519,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","Cicindela oregona",2016,3,NA,750,52620,2901283,"Cicindela oregona","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2811
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia","Grindelia stricta",2016,3,NA,750,60966,2901321,"Grindelia stricta","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2812
-122.923553,38.036519,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala","Bucephala albeola",2016,3,NA,750,6993,2901328,"Bucephala albeola","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2813
-122.923553,38.036519,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2016,3,NA,750,8010,2901333,"Corvus corax","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2814
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Nemophila","Nemophila menziesii",2016,3,NA,750,50648,2901364,"Nemophila menziesii","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2815
-122.923553,38.036519,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2016,3,NA,750,50840,2901369,"Calochortus tolmiei","life",750,2,3,"2 3",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2816
-122.951019,38.108952,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium utriculatum",2016,3,NA,750,56827,2901398,"Lomatium utriculatum","life",750,2,5,"2 5",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2817
-122.947037,38.111329,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2016,3,NA,750,42221,2901445,"Odocoileus hemionus","life",750,2,5,"2 5",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2818
-122.948547,38.122998,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria eriantha",2016,3,NA,750,61114,2908060,"Triphysaria eriantha","life",750,2,5,"2 5",0.949720670391061,0.935754189944134,0.868715083798883,0.896648044692737,2819
-122.79683648,38.04154013,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2016,4,8,14724,52994,2909553,"Claytonia perfoliata","life",14724,4,4,"4 4",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2820
-122.79671193,38.03960882,"herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Aneides","Aneides lugubris",2016,4,8,14724,27427,2909557,"Aneides lugubris","life",14724,4,4,"4 4",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2821
-122.79821714,38.04032414,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",2016,4,8,14724,53195,2909559,"Rumex acetosella","life",14724,4,4,"4 4",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2822
-122.98021477,37.99652287,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus californicus",2016,4,10,14724,52173,2909566,"Ranunculus californicus","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2823
-122.98030426,37.99661511,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2016,4,10,14724,50854,2909567,"Iris douglasiana","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2824
-122.98075861,37.99682198,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2016,4,11,14724,50840,2909571,"Calochortus tolmiei","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2825
-122.98125557,37.99701682,"plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Taraxia","Taraxia ovata",2016,4,11,14724,68182,2909573,"Taraxia ovata","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2826
-122.98139782,37.99711602,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium wormskioldii",2016,4,11,14724,71146,2909575,"Trifolium wormskioldii","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2827
-122.97656037,37.99445644,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2016,4,11,14724,52994,2909580,"Claytonia perfoliata","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2828
-122.9800470918,37.9963114326,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron glaucus",2016,4,11,14724,50878,2909583,"Erigeron glaucus","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2829
-122.97538155,37.99442059,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,4,11,14724,48225,2909584,"Eschscholzia californica","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2830
-122.9737723991,37.993242253,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2016,4,11,14724,51889,2909585,"Dudleya farinosa","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2831
-122.9677179828,37.9916455207,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,4,11,14724,53359,2909586,"Baccharis pilularis","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2832
-122.9730922,37.99286043,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2016,4,11,14724,52830,2909587,"Anagallis arvensis","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2833
-122.973132357,37.9929294093,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2016,4,11,14724,61010,2909588,"Lupinus arboreus","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2834
-122.969156988,37.9921385746,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia villosa",2016,4,11,14724,57317,2909590,"Vicia villosa","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2835
-122.96594699,37.99034678,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja wightii",2016,4,12,14724,67809,2909594,"Castilleja wightii","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2836
-122.97093079,37.99246101,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2016,4,12,14724,53094,2909596,"Heracleum maximum","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2837
-122.9712122306,37.9920154436,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",2016,4,12,14724,52681,2909597,"Pteridium aquilinum","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2838
-122.9755543917,37.9936578786,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola adunca",2016,4,12,14724,53328,2909598,"Viola adunca","life",14724,2,3,"2 3",0.85195530726257,0.865921787709497,0.270949720670391,0.70391061452514,2839
-122.81371546,37.99951349,"plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2016,4,12,13204,48807,2913907,"Umbellularia californica","life",13204,4,3,"4 3",0.650837988826816,0.639664804469274,0.687150837988827,0.740223463687151,2840
-122.828927,38.040125,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2016,4,16,13204,1409,2913910,"Callipepla californica","life",13204,4,4,"4 4",0.650837988826816,0.639664804469274,0.687150837988827,0.740223463687151,2841
-122.83749789,38.05413481,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2016,4,10,13204,47751,2913911,"Polystichum munitum","life",13204,4,4,"4 4",0.650837988826816,0.639664804469274,0.687150837988827,0.740223463687151,2842
-122.9795679823,37.9948349872,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Pentagramma","Pentagramma triangularis",2016,4,13,7524,52676,2915496,"Pentagramma triangularis","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2843
-122.9791180417,37.9952091215,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria eriantha",2016,4,12,7524,61114,2915497,"Triphysaria eriantha","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2844
-122.9660489783,37.9904900282,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia angustifolia",2016,4,11,7524,56987,2915498,"Wyethia angustifolia","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2845
-122.9660110921,37.9907650968,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Delphinium decorum",2016,4,11,7524,79784,2915499,"Delphinium decorum","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2846
-122.9660110474,37.9907646179,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Plectritis","Plectritis congesta",2016,4,11,7524,57787,2915500,"Plectritis congesta","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2847
-122.9659728706,37.990752942,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arvense",2016,4,11,7524,50851,2915501,"Cerastium arvense","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2848
-122.9666900262,37.9910739862,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2016,4,11,7524,50840,2915503,"Calochortus tolmiei","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2849
-122.9670561478,37.9915160473,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria pusilla",2016,4,11,7524,57276,2915504,"Triphysaria pusilla","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2850
-122.9660415649,37.990776062,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja wightii",2016,4,11,7524,67809,2915505,"Castilleja wightii","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2851
-122.971496582,37.992565155,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Amsinckia","Amsinckia intermedia",2016,4,11,7524,59458,2915506,"Amsinckia intermedia","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2852
-122.9714968801,37.9925650398,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Hordeum","Hordeum brachyantherum",2016,4,11,7524,57173,2915508,"Hordeum brachyantherum","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2853
-122.9719240218,37.993034043,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium wormskioldii",2016,4,11,7524,71146,2915509,"Trifolium wormskioldii","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2854
-122.9723892212,37.9933662415,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2016,4,10,7524,61010,2915510,"Lupinus arboreus","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2855
-122.9759750366,37.9938735962,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola adunca",2016,4,10,7524,53328,2915511,"Viola adunca","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2856
-122.9741363525,37.9933052063,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Ligusticum","Ligusticum apiifolium",2016,4,10,7524,59298,2915513,"Ligusticum apiifolium","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2857
-122.9758001491,37.99387692,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne",2016,4,10,7524,55679,2915514,"Linum bienne","life",7524,2,3,"2 3",0.899441340782123,0.910614525139665,0.818435754189944,0.921787709497207,2858
-122.884226,38.02798,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria maritima",2016,4,15,4559,60476,2915936,"Armeria maritima","life",4559,3,3,"3 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2859
-122.883775,38.027828,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja ambigua",2016,4,15,4559,60738,2916082,"Castilleja ambigua","life",4559,3,3,"3 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2860
-122.882745,38.027126,"herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,4,15,4559,36204,2916152,"Sceloporus occidentalis","life",4559,3,3,"3 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2861
-122.9734032517,37.9938349493,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2016,3,17,2621,41728,2920052,"Mirounga angustirostris","life",2621,2,3,"2 3",0.905027932960894,0.891061452513967,0.949720670391061,0.91340782122905,2862
-122.9750900269,37.9930725098,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia","Lasthenia californica",2016,4,10,2901,50987,2920961,"Lasthenia californica","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2863
-122.9661865234,37.9907684326,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2016,4,11,2901,50840,2920967,"Calochortus tolmiei","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2864
-122.9671020508,37.9914512634,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria pusilla",2016,4,11,2901,57276,2920970,"Triphysaria pusilla","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2865
-122.9792175293,37.9952507019,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria eriantha",2016,4,12,2901,61114,2920971,"Triphysaria eriantha","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2866
-122.9791946411,37.9951553345,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus bicolor",2016,4,12,2901,50614,2920972,"Lupinus bicolor","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2867
-122.874269,38.090306,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus parviflorus",2016,4,14,4559,51646,2921594,"Rubus parviflorus","life",4559,3,4,"3 4",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2868
-122.874098,38.090154,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima","Tellima grandiflora",2016,4,13,4559,51655,2921713,"Tellima grandiflora","life",4559,3,4,"3 4",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2869
-122.9741363525,37.9933624268,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Ligusticum","Ligusticum apiifolium",2016,4,10,2901,59298,2921725,"Ligusticum apiifolium","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2870
-122.9790774733,37.9952017234,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Poa","Poa unilateralis",2016,4,NA,2901,80148,2921756,"Poa unilateralis","life",2901,2,3,"2 3",0.960893854748603,0.958100558659218,0.96927374301676,0.966480446927374,2871
-122.759342,37.998462,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2016,4,11,4559,1409,2921772,"Callipepla californica","life",4559,5,3,"5 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2872
-122.884698,38.026036,"bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris minutilla",2016,4,15,4559,3864,2921869,"Calidris minutilla","life",4559,3,3,"3 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2873
-122.796856,38.041587,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Alnus","Alnus rubra",2016,4,12,4559,56034,2921881,"Alnus rubra","life",4559,4,4,"4 4",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2874
-122.761488,37.997059,"plant","Plantae","Magnoliophyta","Magnoliopsida","Piperales","Aristolochiaceae","Asarum","Asarum caudatum",2016,4,11,4559,52858,2921946,"Asarum caudatum","life",4559,5,3,"5 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2875
-122.883625,38.024971,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2016,4,15,4559,4345,2922001,"Larus occidentalis","life",4559,3,3,"3 3",0.935754189944134,0.94413407821229,0.935754189944134,0.974860335195531,2876
