"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID"
-122.5145522516,37.7676923871,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos imbricata",2016,2,3091,63865
-122.6556367005,37.9316574877,"Bird","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",2016,3,2897,116999
-122.4252894459,37.824319833,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Bradybaenidae","Monadenia","Monadenia infumata",2016,3,2897,70091
-122.5361716667,37.831875,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2016,3,1200,49918
-122.508605,37.8319583333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Battus","Battus philenor",2016,3,1200,334616
-122.5038916667,37.8320583333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago erecta",2016,3,1200,53177
-122.5057,37.83222,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Diastictis","Diastictis fracturalis",2016,3,1200,210607
-122.502395,37.8319283333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla homalea",2016,3,1200,147221
-122.5012666667,37.8318966667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale",2016,3,1200,52621
-122.5050133333,37.831945,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sparaxis","Sparaxis tricolor",2016,3,1200,50843
-122.5047533333,37.8303333333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina echo",2016,3,1200,52484
-122.50563,37.8302883333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula hendersonii",2016,3,1200,487175
-122.5019383333,37.8319466667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Battus","Battus philenor",2016,3,1200,334616
-122.5070116667,37.8305083333,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sparaxis","Sparaxis tricolor",2016,3,1200,50843
-122.4743720704,37.7910627891,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cardionema","Cardionema ramosissimum",2016,3,14067,60988
-122.474517,37.79091,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria maritima",2016,3,3874,60739
-122.476144,37.79023,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2016,3,5449,5212
-122.4747783333,37.7905783333,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris sierra",2016,3,10888,120720
-122.498034,37.49883,"Invertebrate","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Leukoma","Leukoma staminea",2016,3,3091,333608
-122.498034,37.49883,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,3,3091,49699
-122.498034,37.49883,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",2016,3,3091,63382
-122.498034,37.49883,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum",2016,3,3091,480298
-122.513827,37.517638,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus glaucescens",2016,3,731,4399
-122.5751953125,37.860874176,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Potentilla","Potentilla anserina",2016,3,7501,62216
-122.331519,37.499463,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius vociferus",2016,3,9298,4793
-122.6776716113,37.9524947635,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola sempervirens",2016,3,2897,55342
-122.6147640869,37.9091616912,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria nitens",2016,3,2897,57007
-122.6149327308,37.9092868129,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Platystemon","Platystemon californicus",2016,3,2897,51288
-122.5146033333,37.8310383333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola pedunculata",2016,3,1320,50825
-122.6798783333,37.9328616667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Clematis","Clematis lasiantha",2016,3,820,49876
-122.6801450272,37.9329804797,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Lepechinia","Lepechinia calycina",2016,3,820,57114
-122.6799916667,37.9333916667,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",2016,3,820,47219
-122.680947,37.9297,"Microbe","Protozoa","Mycetozoa","Myxomycetes","Stemonitales","Stemonitidaceae","Brefeldia","Brefeldia maxima",2016,3,820,244531
-122.680947,37.9297,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","Scutellinia scutellata",2016,3,820,49137
-122.4471055556,37.805475,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Parietaria","Parietaria judaica",2016,3,3798,57281
-122.4471055556,37.805475,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","Hemigrapsus","Hemigrapsus oregonensis",2016,3,3798,69170
-122.4471055556,37.805475,"Bird","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris",2016,3,3798,14850
-122.4471055556,37.805475,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2016,3,3798,53357
-122.4471055556,37.805475,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2016,3,3798,17013
-122.4283916667,37.8064583333,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Oxychilidae","Oxychilus","Oxychilus draparnaudi",2016,3,72,226720
-122.4471055556,37.805475,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Capsella","Capsella bursa-pastoris",2016,3,3798,56121
-122.5202284582,37.8608744947,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus",2016,3,3798,4209
-122.4471055556,37.805475,"Bird","Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia immer",2016,3,3798,4626
-122.4471055556,37.805475,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2016,3,3798,47188
-122.4471055556,37.805475,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Pachycheles","Pachycheles rudis",2016,3,3798,53621
-122.4471055556,37.805475,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2016,3,3798,53178
-122.4471055556,37.805475,"Microbe","Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Fucus","Fucus distichus",2016,3,3798,69155
-122.4471055556,37.805475,"Invertebrate","Animalia","Arthropoda","Arachnida","Prostigmata","Bdellidae","Neomolgus","Neomolgus littoralis",2016,3,3798,120956
-122.4942866667,37.63333,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",2016,3,1530,3901
-122.681934,37.930276,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum","Sympetrum illotum",2010,4,820,51555
-122.681934,37.930276,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Rhionaeschna","Rhionaeschna californica",2011,5,820,67736
-122.745055,38.0642971667,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria affinis",2016,3,1200,50618
-122.7467116667,38.0645611667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria pusilla",2016,3,1200,57276
-122.74727,38.0648888333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla combeoides",2016,3,1200,117863
-122.5233,37.86625,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2016,3,72,53094
-122.5218116667,37.8657,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum hirsutum",2016,3,72,55501
-122.7484133333,38.0659055,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Platystemon","Platystemon californicus",2016,3,1200,51288
-122.7485966667,38.0662221667,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Deconica","Deconica coprophila",2016,3,1200,528643
-122.7605533333,38.0711471667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Lithophragma","Lithophragma affine",2016,3,1200,50803
-122.7513366667,38.0658028333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia californica",2016,3,1200,53170
-122.751,38.0654195,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2016,3,1200,48505
-122.74907,38.0656388333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula bipinnatifida",2016,3,1200,56840
-122.7478633333,38.0651695,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia exigua",2016,3,1200,57233
-122.7453783333,38.0630416667,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla homalea",2016,3,1200,147221
-122.7453383333,38.0629721667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Myricaceae","Morella","Morella californica",2016,3,1200,61039
-122.7449416667,38.0628916667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium depauperatum",2016,3,1200,58164
-122.7451466667,38.0626055,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine californica",2016,3,1200,49651
-122.7452383333,38.0622778333,"Invertebrate","Animalia","Arthropoda","Insecta","Hemiptera","Largidae","Largus","Largus californicus",2016,3,1200,52986
-122.7452383333,38.0622778333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Umbilicaria","Umbilicaria phaea",2016,3,1200,125055
-122.7452,38.0621611667,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2016,3,1200,50854
-122.7437583333,38.0615805,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Physciaceae","Heterodermia","Heterodermia leucomela",2016,3,1200,203875
-122.743705,38.0615528333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Teloschistes","Teloschistes chrysophthalmus",2016,3,1200,55553
-122.7430333333,38.0628195,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2016,3,1200,48807
-122.74363,38.0615388333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Usnea","Usnea rubicunda",2016,3,1200,117900
-122.741425,38.0587388333,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris macrosiphon",2016,3,1200,54057
-122.7450466667,38.0621388333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","Protoparmeliopsis","Protoparmeliopsis pinguis",2016,3,1200,532182
-122.4735973311,37.787526967,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor",2016,3,145,54134
-122.7437583333,38.0615805,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Physciaceae","Heterodermia","Heterodermia leucomela",2016,3,1200,203875
-122.7415083333,38.0584333333,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,3,1200,36204
-122.7512283333,38.0654805,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colias","Colias eurytheme",2016,3,1200,58532
-122.751145,38.0654305,"Bird","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","Sialia mexicana",2016,3,1200,12937
-122.7513416667,38.0657778333,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Chondestes","Chondestes grammacus",2016,3,1200,10479
-122.74108,38.0589861667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium quercetorum",2016,3,1200,60954
-122.4668366667,37.6268583333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula arctopoides",2016,3,7655,55466
-122.49443,37.6332866667,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",2016,3,731,3901
-122.496975,37.8344366667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium ovatum",2016,3,14260,48349
-122.5369633333,37.8320083333,"Bird","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus",2016,3,10888,9744
-122.5364383333,37.8308533333,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Hippodamia","Hippodamia convergens",2016,3,10888,48987
-122.491682,37.619788,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2016,3,12700,28398
-122.7437583333,38.0615888333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","Sticta","Sticta fuliginosa",2016,3,1200,117889
-122.2894222222,37.4686694444,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Scandix","Scandix pecten-veneris",2016,3,1601,56843
-122.5364133333,37.8317083333,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",2016,3,10888,47219
-122.536705,37.8311416667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile","Cakile maritima",2016,3,10888,60982
-122.4825583333,37.8413883333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Minuartia","Minuartia douglasii",2016,3,1200,53155
-122.4835583333,37.8439133333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa virginiensis",2016,3,1200,48549
-122.4821333333,37.8426466667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Icaricia","Icaricia acmon",2016,3,1200,520456
-122.4821333333,37.8426466667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium ovatum",2016,3,1200,48349
-122.4825283333,37.8414216667,"Bird","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",2016,3,1200,18236
-122.4824366667,37.8411916667,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Teloschistes","Teloschistes chrysophthalmus",2016,3,1200,55553
-122.4727033333,37.8348616667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Strymon melinus",2016,3,1200,50931
-122.4748383333,37.83648,"Invertebrate","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Myathropa","Myathropa florea",2016,3,1200,70211
-122.47487,37.8367883333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina echo",2016,3,1200,52484
-122.4766533333,37.8399366667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus albifrons",2016,3,1200,51691
-122.42386908,37.82716979,"Bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous mexicanus",2016,3,14186,199840
-122.5118434135,37.770608494,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Icaricia","Icaricia icarioides",2016,3,1200,520655
-122.6819061489,37.9308586009,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma applanatum",2016,3,820,48473
-122.6819752996,37.9310317291,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus vestitus",2016,3,820,50320
-122.6819480584,37.9309937172,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza striata",2016,3,820,50708
-122.6808776056,37.931938232,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer macrophyllum",2016,3,820,48227
-122.6803059598,37.9328801483,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Clinopodium","Clinopodium douglasii",2016,3,820,53203
-122.6824633333,37.931825,"Microbe","Protozoa","Mycetozoa","Myxomycetes","Stemonitales","Stemonitidaceae","Brefeldia","Brefeldia maxima",2016,3,820,244531
-122.6819872857,37.9330153065,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Pentagramma","Pentagramma triangularis",2016,3,820,52676
-122.6819872857,37.9330153065,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum","Maianthemum stellatum",2016,3,820,53268
-122.5879772847,37.8747208463,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2016,3,9979,52830
-122.587187877,37.8744336404,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2016,3,9979,47597
-122.5884309977,37.8850661281,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Berberidaceae","Vancouveria","Vancouveria planipetala",2016,3,14318,63938
-122.5870795829,37.8739436344,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii",2016,3,9979,48256
-122.587022083,37.874234654,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Alliaceae","Allium","Allium triquetrum",2016,3,9979,55505
-122.587430016,37.8941971328,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Trientalis","Trientalis latifolia",2016,3,14318,79405
-122.5172116667,37.8310466667,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2016,3,14280,49918
-122.68202,37.931223,"Fungi","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Annulohypoxylon","Annulohypoxylon thouarsianum",2016,3,820,55516
-122.68202,37.931223,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2016,3,820,48505
-122.68202,37.931223,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina echo",2016,3,820,52484
-122.68202,37.931223,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis atratus",2016,3,820,28418
-122.68202,37.931223,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris marginalis",2016,3,820,82481
-122.68202,37.931223,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Argia","Argia vivida",2016,3,820,56240
-122.482095,37.8324583333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2016,3,1200,48858
-122.4822783333,37.8326333333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia angustifolia",2016,3,1200,56987
-122.485345,37.83345,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,3,1200,52833
-122.4858083333,37.8336533333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa",2016,3,1200,48244
-122.486175,37.833655,"Mammal","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus","Sylvilagus bachmani",2016,3,1200,43112
-122.48777,37.836995,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus albifrons",2016,3,1200,51691
-122.4881133333,37.8374416667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula hendersonii",2016,3,1200,487175
-122.4899583333,37.8391533333,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion fremontii",2016,3,1200,49649
-122.48873,37.8379583333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina echo",2016,3,1200,52484
-122.48793,37.8370583333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2016,3,1200,52830
-122.48873,37.8379583333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris marginalis",2016,3,1200,82481
-122.4878383333,37.844745,"Bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2016,3,1200,1409
-122.485625,37.83377,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela septentrionella",2016,3,1200,317689
-122.5005416667,37.8381783333,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx rufus",2016,3,14280,41976
-122.6037626714,37.9215767999,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Dichondra","Dichondra donnelliana",2016,3,2897,61812
-122.6091840863,37.9123576505,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Nemophila","Nemophila menziesii",2016,3,2897,50648
-122.6087716967,37.9127761146,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula laciniata",2016,3,2897,56841
-122.2828338154,37.4620382147,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium willdenovii",2016,3,12313,57081
-122.293005,37.47198,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum grande",2016,3,1601,49142
-122.293005,37.47198,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine","Cardamine californica",2016,3,1601,49651
-122.5396764,37.8547629482,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2016,3,7,60881
-122.5399110933,37.854555538,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2016,3,7,53094
-122.5387,37.8522616667,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2016,3,7,27459
-122.5471937937,37.8487651516,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2016,3,7,75549
-122.548079677,37.8484970564,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja subinclusa",2016,3,7,53916
-122.5482618996,37.8484058613,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia angustifolia",2016,3,7,56987
-122.548459042,37.8483895585,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula bipinnatifida",2016,3,7,56840
-122.5496543014,37.8481760715,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sparaxis","Sparaxis tricolor",2016,3,7,50843
-122.54994859,37.8480620776,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Chasmanthe","Chasmanthe floribunda",2016,3,7,56028
-122.5522309822,37.8490464902,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja subinclusa",2016,3,7,53916
-122.5537603443,37.8501496325,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Daucus","Daucus pusillus",2016,3,7,56726
-122.5537603443,37.8501496325,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Piperales","Aristolochiaceae","Aristolochia","Aristolochia californica",2016,3,7,55190
-122.5553346333,37.849991424,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sparaxis","Sparaxis tricolor",2016,3,7,50843
-122.5565986243,37.8497724887,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula arctopoides",2016,3,7,55466
-122.5571957511,37.8501897818,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2016,3,7,50654
-122.5574883634,37.850122978,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2016,3,7,49918
-122.5563868975,37.8503944679,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Taraxia","Taraxia ovata",2016,3,7,68182
-122.5560217818,37.850833973,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Taraxia","Taraxia ovata",2016,3,7,68182
-122.5546805096,37.8527576616,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene gallica",2016,3,7,53212
-122.5533001778,37.8572239168,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Rubiaceae","Sherardia","Sherardia arvensis",2016,3,7,47691
-122.5540221111,37.8591564484,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria vesca",2016,3,7,50298
-122.5522119553,37.8587303125,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis pes-caprae",2016,3,7,53169
-122.5450673049,37.855797736,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sparaxis","Sparaxis tricolor",2016,3,7,50843
-122.5425376465,37.8552453686,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2016,3,7,53178
-122.540844502,37.8558107699,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia sativa",2016,3,7,53324
-122.540987162,37.8570496152,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus parviflorus",2016,3,7,51646
