"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id"
-122.4963916667,37.8342333333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Heuchera","Heuchera micrantha",2016,6,21,1249,51274,3426304
-122.4971916667,37.8346216667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Drymocallis","Drymocallis glandulosa",2016,6,21,1249,76716,3426313
-122.5157833333,37.5205583333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Acanthodoris","Acanthodoris lutea",2016,6,15,72,47472,3427879
-122.5157833333,37.5205583333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla fulva",2016,6,15,72,467284,3427880
-122.5157833333,37.5205583333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","Okenia rosacea",2016,6,15,72,48575,3427883
-122.5157833333,37.5205583333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Peltodoris","Peltodoris nobilis",2016,6,15,72,48450,3427885
-122.5159777778,37.5201166667,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","Egregia menziesii",2016,6,15,72,67419,3427886
-122.5159777778,37.5201166667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda opalescens",2016,6,15,72,494603,3427888
-122.5159777778,37.5201166667,"Invertebrate","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Eurystomellidae ","Integripelta","Integripelta bilabiata",2016,6,15,72,334556,3427889
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha maculata",2016,6,15,72,47110,3427890
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Tonicellidae","Tonicella","Tonicella lokii",2016,6,15,72,50886,3427891
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Diaulula","Diaulula sandiegensis",2016,6,15,72,508884,3427892
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,15,72,50059,3427893
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Phidiana","Phidiana hiltoni",2016,6,15,72,48724,3427894
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Acmaeidae","Acmaea","Acmaea mitra",2016,6,15,72,47676,3427896
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Tonicellidae","Tonicella","Tonicella lokii",2016,6,15,72,50886,3427897
-122.51605,37.5202472222,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Epiactis","Epiactis prolifera",2016,6,15,72,49060,3427899
-122.51605,37.5202472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,15,72,50059,3427900
-122.5160722222,37.5203833333,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Pagurus granosimanus",2016,6,15,72,127555,3427901
-122.5160722222,37.5203833333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Flabellinidae","Flabellina","Flabellina trilineata",2016,6,15,72,47430,3427902
-122.5160722222,37.5203833333,"Invertebrate","Animalia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia elegans",2016,6,15,72,51799,3427903
-122.5160722222,37.5203833333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,15,72,48981,3427904
-122.5160722222,37.5203833333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Cadlinidae","Cadlina","Cadlina modesta",2016,6,15,72,47400,3427905
-122.5160333333,37.5203555556,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,16,72,50059,3427906
-122.5160333333,37.5203555556,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,16,72,48981,3427907
-122.5160333333,37.5203555556,"Invertebrate","Animalia","Platyhelminthes","Turbellaria","Polycladida","Pseudocerotidae","Pseudoceros","Pseudoceros canadensis",2016,6,16,72,63290,3427908
-122.5160333333,37.5203555556,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Tegula","Tegula brunnea",2016,6,16,72,490478,3427909
-122.5160333333,37.5203555556,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Epiactis","Epiactis prolifera",2016,6,16,72,49060,3427910
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Acanthodoris","Acanthodoris rhodoceras",2016,6,16,72,47482,3427912
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Neotaenioglossa","Cerithiidae","","Neostylidium eschrichtii",2016,6,16,72,448152,3427917
-122.5163166667,37.5203861111,"Plant","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Osmundea","Osmundea spectabilis",2016,6,16,72,339015,3427919
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha catalinae",2016,6,16,72,47454,3427920
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Psolidae","Lissothuria","Lissothuria nutriens",2016,6,16,72,49484,3427921
-122.5163166667,37.5203861111,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Mazzaella","Mazzaella flaccida",2016,6,16,72,71235,3427922
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura sola",2016,6,16,72,49051,3427925
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",2016,6,16,72,63382,3427927
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer productus",2016,6,16,72,47826,3427928
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Onchidoris","Onchidoris muricata",2016,6,17,72,47508,3427929
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Rostangidae","Rostanga","Rostanga pulchra",2016,6,17,72,47473,3427930
-122.5163166667,37.5203861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha maculata",2016,6,17,72,47110,3427931
-122.5163388889,37.5204638889,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae","Lophopanopeus","Lophopanopeus bellus",2016,6,17,72,50818,3427935
-122.5163388889,37.5204638889,"Plant","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Microcladia","Microcladia coulteri",2016,6,17,72,71116,3427937
-122.5163388889,37.5204638889,"Invertebrate","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus",2016,6,17,72,48035,3427943
-122.5163388889,37.5204638889,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura elegantissima",2016,6,17,72,52564,3427944
-122.603828,37.920914,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Bromus","Bromus tectorum",2016,6,NA,14366,58369,3428977
-122.5071944444,37.5074805556,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Ceratostoma","Ceratostoma foliatum",2016,6,15,72,116687,3429963
-122.5071944444,37.5074805556,"Invertebrate","Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corynactis","Corynactis californica",2016,6,15,72,124499,3429967
-122.5071944444,37.5074805556,"Invertebrate","Animalia","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia latirostris",2016,6,15,72,117704,3429970
-122.5072472222,37.507425,"Plant","Plantae","Magnoliophyta","Liliopsida","Alismatales","Zosteraceae","Phyllospadix","Phyllospadix scouleri",2016,6,15,72,78561,3429972
-122.5072472222,37.507425,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Kallymeniaceae","Erythrophyllum","Erythrophyllum delesserioides",2016,6,15,72,129872,3429974
-122.5072472222,37.507425,"Plant","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Microcladia","Microcladia borealis",2016,6,15,72,339006,3429975
-122.5072472222,37.507425,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura elegantissima",2016,6,15,72,52564,3429977
-122.5072472222,37.507425,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura elegantissima",2016,6,15,72,52564,3429978
-122.5072472222,37.507425,"Invertebrate","Animalia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia elegans",2016,6,15,72,51799,3429982
-122.5072472222,37.507425,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Acmaeidae","Acmaea","Acmaea mitra",2016,6,15,72,47676,3429983
-122.5072472222,37.507425,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,6,15,72,51659,3429984
-122.5072472222,37.507425,"Invertebrate","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Eurystomellidae ","Integripelta","Integripelta bilabiata",2016,6,15,72,334556,3429985
-122.5072472222,37.507425,"Plant","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Neorhodomela","Neorhodomela larix",2016,6,15,72,67413,3429988
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus californianus",2016,6,15,72,62806,3429990
-122.5073833333,37.5075527778,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Endocladiaceae","Endocladia","Endocladia muricata",2016,6,15,72,117781,3429991
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Arthropoda","","Scalpelliformes","Pollicipedidae","Pollicipes","Pollicipes polymerus",2016,6,15,72,48786,3429992
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Arthropoda","","Sessilia","Tetraclitidae","Tetraclita","Tetraclita rubescens",2016,6,15,72,121682,3429994
-122.5073833333,37.5075527778,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Nereocystis","Nereocystis luetkeana",2016,6,15,72,120499,3429995
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,15,72,49699,3429996
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,6,15,72,51659,3429997
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Phidiana","Phidiana hiltoni",2016,6,15,72,48724,3429998
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2016,6,15,72,48830,3429999
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Phidiana","Phidiana hiltoni",2016,6,15,72,48724,3430003
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha catalinae",2016,6,15,72,47454,3430004
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,15,72,50059,3430006
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Oxydromus","Oxydromus pugettensis",2016,6,15,72,494514,3430007
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Arctonoe","Arctonoe vittata",2016,6,15,72,122163,3430009
-122.5073833333,37.5075527778,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2016,6,15,72,48830,3430011
-122.5074166667,37.5078166667,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,6,16,72,51659,3430012
-122.5074166667,37.5078166667,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Ceratostoma","Ceratostoma foliatum",2016,6,16,72,116687,3430013
-122.5074166667,37.5078166667,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Solieriaceae","Sarcodiotheca","Sarcodiotheca gaudichaudii",2016,6,16,72,327099,3430014
-122.5078916667,37.5078944444,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,16,72,49699,3430016
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,16,72,49699,3430017
-122.5078916667,37.5078944444,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,16,72,49699,3430018
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,16,72,49699,3430019
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,16,72,49699,3430020
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae","Dodecaceria","Dodecaceria fewkesi",2016,6,16,72,192656,3430022
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corynactis","Corynactis californica",2016,6,16,72,124499,3430024
-122.5079305556,37.5078416667,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus jardinii",2016,6,16,72,123518,3430025
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dotidae","Doto","Doto amyra",2016,6,16,72,47655,3430027
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda crassicornis",2016,6,16,72,495552,3430028
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","Okenia rosacea",2016,6,16,72,48575,3430029
-122.5079305556,37.5078416667,"Plant","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Champiaceae","Neogastroclonium","Neogastroclonium subarticulatum",2016,6,16,72,339052,3430031
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2016,6,16,72,48830,3430033
-122.5079305556,37.5078416667,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina",2016,6,16,72,41708,3430034
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Phidiana","Phidiana hiltoni",2016,6,16,72,48724,3430035
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Urosalpinx","Urosalpinx subangulata",2016,6,16,72,487139,3430036
-122.5079305556,37.5078416667,"Plant","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Prionitis","Prionitis lanceolata",2016,6,16,72,117820,3430038
-122.5079305556,37.5078416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Haliotididae","Haliotis","Haliotis rufescens",2016,6,16,72,56652,3430039
-122.5079305556,37.5078416667,"Plant","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina vancouveriensis",2016,6,16,72,126448,3430041
-122.5078527778,37.5075638889,"Plants","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia ligulata",2016,6,16,72,328357,3430042
-122.5078527778,37.5075638889,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura sola",2016,6,16,72,49051,3430044
-122.5070166667,37.5072611111,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Tegula","Tegula funebralis",2016,6,16,72,460365,3430045
-122.5070166667,37.5072611111,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Tegula","Tegula brunnea",2016,6,16,72,490478,3430046
-122.5070166667,37.5072611111,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Turbinidae","Homalopoma","Homalopoma luridum",2016,6,16,72,129923,3430049
-122.5070166667,37.5072611111,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae","Lophopanopeus","Lophopanopeus bellus",2016,6,16,72,50818,3430053
-122.5066333333,37.5072333333,"Invertebrate","Animalia","Arthropoda","","Sessilia","Archaeobalanidae","Semibalanus","Semibalanus cariosus",2016,6,16,72,47658,3430054
-122.5066333333,37.5072333333,"Plants","Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Fucus","Fucus distichus",2016,6,16,72,69155,3430055
-122.5066333333,37.5072333333,"Plant","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","Cladophora columbiana",2016,6,16,72,117775,3430056
-122.5066333333,37.5072333333,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus papillatus",2016,6,16,72,117807,3430057
-122.5066333333,37.5072333333,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Urosalpinx","Urosalpinx circumtexta",2016,6,16,72,344173,3430059
-122.5066333333,37.5072333333,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia scabra",2016,6,16,72,48750,3430060
-122.5066333333,37.5072333333,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Lepidozona","Lepidozona cooperi",2016,6,16,72,130884,3430062
-122.5066333333,37.5072333333,"Invertebrate","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus rubescens",2016,6,16,72,47455,3430063
-122.502425,37.7081033333,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","Egregia menziesii",2016,6,15,18852,67419,3431077
-122.502425,37.7081333333,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Macrocystis","Macrocystis pyrifera",2016,6,15,18852,124748,3431215
-122.5021833333,37.70748,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Nereocystis","Nereocystis luetkeana",2016,6,15,18852,120499,3431246
-122.5020966667,37.707595,"Plants","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Postelsia","Postelsia palmaeformis",2016,6,15,18852,67422,3431251
-122.5789543792,37.8691789751,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Epipactis","Epipactis helleborine",2016,6,21,17491,50717,3431471
-122.51503,37.5201,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia limatula",2016,6,17,72,333425,3431621
-122.5151283333,37.5201716667,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Tonicellidae","Tonicella","Tonicella lokii",2016,6,17,72,50886,3431626
-122.515275,37.5203466667,"Plants","Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Fucus","Fucus distichus",2016,6,17,72,69155,3431640
-122.51535,37.5203366667,"Plant","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","Cladophora columbiana",2016,6,17,72,117775,3431641
-122.5160216667,37.5204083333,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Haliotididae","Haliotis","Haliotis rufescens",2016,6,17,72,56652,3431642
-122.45626,37.60975,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Bellardia","Bellardia viscosa",2016,6,NA,7014,537967,3432680
-122.45418,37.61081,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2016,6,NA,7014,48795,3432728
-122.45151,37.61082,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus guttatus",2016,6,NA,7014,48014,3432786
-122.45115,37.61436,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum latifolium",2016,6,NA,7014,57211,3432854
-122.5786945784,37.8595092846,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,6,17,19048,51659,3435509
-122.5790434332,37.8593727015,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2016,6,17,19048,47188,3435540
-122.5807400142,37.8590430832,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,17,19048,49699,3435611
-122.45115,37.61436,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Icaricia","Icaricia acmon",2016,6,NA,7014,520456,3435771
-122.5156383333,37.520925,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2016,6,17,18933,117633,3435872
-122.5164866667,37.5214416667,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia scabra",2016,6,17,18933,48750,3436132
-122.5172660929,37.8643146157,"Herp","Animalia","Chordata","Amphibia","Caudata","Ambystomatidae","Dicamptodon","Dicamptodon ensatus",2016,6,15,16722,26823,3436831
-122.5716466667,37.8624616667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Delphinium californicum",2016,6,18,14009,51858,3438036
-122.5724716667,37.860145,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia rubicunda",2016,6,20,14009,57148,3438045
-122.681505,37.930072,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Xanthoria","Xanthoria parietina",2016,6,16,818,55576,3442631
-122.681505,37.930072,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Xanthoria","Xanthoria parietina",2016,6,16,818,55576,3442644
-122.5165033333,37.52082,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,15,18933,50059,3442737
-122.5477694855,37.8348695129,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2016,6,23,14889,9176,3443575
-122.4698272349,37.808067617,"Fish","Animalia","Chordata","Chondrichthyes","Carcharhiniformes","Triakidae","Mustelus","Mustelus henlei",2016,6,19,15430,106258,3444138
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Closterocoris","Closterocoris amoenus",2016,6,20,818,61926,3447484
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diabrotica","Diabrotica undecimpunctata",2016,6,20,818,55487,3447487
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Misumena","Misumena vatia",2016,6,20,818,55746,3447501
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Strophiona","Strophiona laeta",2016,6,20,818,455463,3447502
-122.681505,37.930072,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Cynosurus","Cynosurus echinatus",2016,6,20,818,47695,3447508
-122.681505,37.930072,"Mammal","Animalia","Chordata","Mammalia","Eulipotyphla","Talpidae","Neurotrichus","Neurotrichus gibbsii",2016,6,20,818,47051,3447528
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anastrangalia","Anastrangalia laetifica",2016,6,20,818,116725,3447552
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Misumena","Misumena vatia",2016,6,20,818,55746,3447575
-122.681505,37.930072,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Argia","Argia vivida",2016,6,20,818,56240,3447579
-122.681505,37.930072,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Tamias sonomae",2016,6,20,818,46220,3447594
-122.681505,37.930072,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2016,6,20,818,8234,3447610
-122.681505,37.930072,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melozone","Melozone crissalis",2016,6,20,818,73044,3447618
-122.4761966667,37.7878116667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium ramosissimum",2016,6,20,14369,53088,3447835
-122.48304244,37.57545572,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini",2016,5,22,12703,50880,3452071
-122.515543,37.520361,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pycnopodia","Pycnopodia helianthoides",2013,5,NA,18449,47673,3453606
-122.515028,37.51968,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2013,5,NA,18449,47188,3453620
-122.515028,37.519135,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,5,NA,18449,49699,3453632
-122.51417,37.518863,"Invertebrate","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus rubescens",2016,5,NA,18449,47455,3453646
-122.515543,37.520224,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Peltodoris","Peltodoris nobilis",2016,4,NA,18449,48450,3453827
-122.5152,37.519408,"Invertebrate","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Crassadoma","Crassadoma gigantea",2016,6,NA,18449,54526,3453847
