"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations"
-122.8028,38.03901,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Corylus","Corylus cornuta",2016,5,17073,53368,"Corylus cornuta","life",17073,4,4,"4 4",0.771014492753623,0.785507246376812,0.405797101449275,0.6
-122.8037475889,38.0417327397,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Notholithocarpus","Notholithocarpus densiflorus",2016,5,17066,69823,"Notholithocarpus densiflorus","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8045183887,38.0426715128,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2016,5,17066,52994,"Claytonia perfoliata","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8045314457,38.0491253058,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia malvifolia",2016,5,17066,58923,"Phacelia malvifolia","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8047519334,38.0455672112,"mammal","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Mephitis","Mephitis mephitis",2016,5,14683,41880,"Mephitis mephitis","life",14683,4,4,"4 4",0.721739130434783,0.730434782608696,0.782608695652174,0.718840579710145
-122.9500142,38.03058297,"invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2010,7,16893,48830,"Patiria miniata","life",16893,2,3,"2 3",0.318840579710145,0.350724637681159,0.443478260869565,0.246376811594203
-122.95278865,38.0299735799,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Metacarcinus","Metacarcinus magister",2010,7,16893,63697,"Metacarcinus magister","life",16893,2,3,"2 3",0.318840579710145,0.350724637681159,0.443478260869565,0.246376811594203
-122.8030622978,38.0397080776,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Berberidaceae","Berberis","Berberis darwinii",2016,5,14683,75751,"Berberis darwinii","life",14683,4,4,"4 4",0.721739130434783,0.730434782608696,0.782608695652174,0.718840579710145
-122.967433585,38.2071306138,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2016,5,15383,117767,"Cervus elaphus","life",15383,2,6,"2 6",0.521739130434783,0.521739130434783,0.785507246376812,0.63768115942029
-122.96875,38.2098,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia sativa",2016,5,15383,53324,"Vicia sativa","life",15383,2,6,"2 6",0.521739130434783,0.521739130434783,0.785507246376812,0.63768115942029
-122.958825,38.190455,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2016,5,15383,61010,"Lupinus arboreus","life",15383,2,6,"2 6",0.521739130434783,0.521739130434783,0.785507246376812,0.63768115942029
-122.9503036843,38.1492359317,"invertebrate","Animalia","Echinodermata","Echinoidea","Clypeasteroida","Dendrasteridae","Dendraster","Dendraster excentricus",2015,8,16740,117696,"Dendraster excentricus","life",16740,2,5,"2 5",0.698550724637681,0.681159420289855,0.831884057971015,0.805797101449275
-122.9614684833,38.0268937784,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2016,1,16740,41728,"Mirounga angustirostris","life",16740,2,3,"2 3",0.698550724637681,0.681159420289855,0.831884057971015,0.805797101449275
-122.9608837753,38.028175375,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2016,1,16740,41728,"Mirounga angustirostris","life",16740,2,3,"2 3",0.698550724637681,0.681159420289855,0.831884057971015,0.805797101449275
-122.874099358,38.0265242192,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Chorizanthe","Chorizanthe cuspidata",2016,5,4553,61076,"Chorizanthe cuspidata","life",4553,3,3,"3 3",0.930434782608696,0.939130434782609,0.927536231884058,0.971014492753623
-122.954392,38.122572,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus chamissonis",2016,5,4553,61011,"Lupinus chamissonis","life",4553,2,5,"2 5",0.930434782608696,0.939130434782609,0.927536231884058,0.971014492753623
-122.8387135957,38.0439963628,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum staechadifolium",2016,5,4553,60963,"Eriophyllum staechadifolium","life",4553,4,4,"4 4",0.930434782608696,0.939130434782609,0.927536231884058,0.971014492753623
-122.76063,37.999003,"invertebrate","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Erythemis","Erythemis collocata",2016,5,4553,85408,"Erythemis collocata","life",4553,5,3,"5 3",0.930434782608696,0.939130434782609,0.927536231884058,0.971014492753623
-122.80182,38.0376638333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Notholithocarpus","Notholithocarpus densiflorus",2016,5,17565,69823,"Notholithocarpus densiflorus","life",17565,4,4,"4 4",0.846376811594203,0.817391304347826,0.759420289855072,0.510144927536232
-122.8028116667,38.0386416667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Corylus","Corylus cornuta",2016,5,17565,53368,"Corylus cornuta","life",17565,4,4,"4 4",0.846376811594203,0.817391304347826,0.759420289855072,0.510144927536232
-122.8010866667,38.0390638333,"plant","Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii",2016,5,17565,48256,"Pseudotsuga menziesii","life",17565,4,4,"4 4",0.846376811594203,0.817391304347826,0.759420289855072,0.510144927536232
-122.8039637575,38.0521897136,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Hosackia","Hosackia gracilis",2016,5,1252,50841,"Hosackia gracilis","life",1252,4,4,"4 4",0.898550724637681,0.904347826086957,0.901449275362319,0.939130434782609
-122.94217,38.1023611667,"plant","Plantae","Pteridophyta","","Ophioglossales","Ophioglossaceae","Sceptridium","Sceptridium multifidum",2016,5,1252,78990,"Sceptridium multifidum","life",1252,2,4,"2 4",0.898550724637681,0.904347826086957,0.901449275362319,0.939130434782609
-122.9416883333,38.102075,"plant","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Gentianaceae","Cicendia","Cicendia quadrangularis",2016,5,1252,57087,"Cicendia quadrangularis","life",1252,2,4,"2 4",0.898550724637681,0.904347826086957,0.901449275362319,0.939130434782609
-122.9344392406,38.0309738947,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja ambigua",2016,5,17693,61110,"Castilleja ambigua","life",17693,2,3,"2 3",0.614492753623188,0.666666666666667,0.869565217391304,0.901449275362319
-122.9662599723,38.0779235137,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus phaeocephalus",2016,5,17693,59212,"Juncus phaeocephalus","life",17693,2,4,"2 4",0.614492753623188,0.666666666666667,0.869565217391304,0.901449275362319
-122.9416816962,38.1020992063,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Leontodon","Leontodon saxatilis",2016,5,17693,60973,"Leontodon saxatilis","life",17693,2,4,"2 4",0.614492753623188,0.666666666666667,0.869565217391304,0.901449275362319
-122.851157,38.070427,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa virginiensis",2016,5,17084,48549,"Vanessa virginiensis","life",17084,4,4,"4 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.859533,38.079159,"invertebrate","Animalia","Arthropoda","Insecta","Hemiptera","Largidae","Largus","Largus californicus",2016,5,17084,52986,"Largus californicus","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.861561,38.078264,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus latifolius",2016,5,17084,61009,"Lathyrus latifolius","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.85933,38.079075,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",2016,5,17084,53195,"Rumex acetosella","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.858088,38.078927,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene gallica",2016,5,17084,53212,"Silene gallica","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.86117,38.079168,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",2016,5,17084,52821,"Achillea millefolium","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.859399,38.079075,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus parviflorus",2016,5,17084,51646,"Rubus parviflorus","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.799296,38.040284,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2016,5,17084,4956,"Ardea herodias","life",17084,4,4,"4 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.9424972534,38.1208343506,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2016,5,16505,48795,"Sidalcea malviflora","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9491653442,38.1191673279,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2016,5,16505,50854,"Iris douglasiana","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9655534402,37.9902762614,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja wightii",2016,5,16505,67809,"Castilleja wightii","life",16505,2,3,"2 3",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9458312988,38.1186103821,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene gallica",2016,5,16505,53212,"Silene gallica","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9772186279,37.9941673279,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2016,5,16505,47597,"Chlorogalum pomeridianum","life",16505,2,3,"2 3",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.948846,38.108303,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Persicaria","Persicaria amphibia",2016,5,3238,78450,"Persicaria amphibia","life",3238,2,5,"2 5",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.9766693115,37.9941673279,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne",2016,5,16505,55679,"Linum bienne","life",16505,2,3,"2 3",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9438858032,38.118888855,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia sibirica",2016,5,16505,55767,"Claytonia sibirica","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9372253418,38.1236114502,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale",2016,5,16505,52621,"Cirsium occidentale","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.952224873,38.1197200061,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cotula","Cotula coronopifolia",2016,5,16505,58812,"Cotula coronopifolia","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9400024414,38.1222229004,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus bicolor",2016,5,16505,50614,"Lupinus bicolor","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.945274353,38.118888855,"plant","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium dissectum",2016,5,16505,53075,"Geranium dissectum","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9499969482,38.1191673279,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2016,5,16505,53178,"Plantago lanceolata","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.939163208,38.1227760315,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia sativa",2016,5,16505,53324,"Vicia sativa","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9536132813,38.119720459,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon heermannii",2016,5,16505,75273,"Acmispon heermannii","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9758300781,37.993888855,"plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia","Calystegia purpurata",2016,5,16505,61319,"Calystegia purpurata","life",16505,2,3,"2 3",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.8870067195,38.1083388137,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus littoralis",2016,5,16505,61005,"Lathyrus littoralis","life",16505,3,5,"3 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9741668701,37.9933319092,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia angustifolia",2016,5,16505,56987,"Wyethia angustifolia","life",16505,2,3,"2 3",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9788894653,37.994720459,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia","Grindelia stricta",2016,5,16505,61992,"Grindelia stricta","life",16505,2,3,"2 3",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.9372777778,38.1236666667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale",2016,5,13837,52621,"Cirsium occidentale","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9394555556,38.1225222222,"plant","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium cicutarium",2016,5,13837,47687,"Erodium cicutarium","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9427138889,38.1208583333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne",2016,5,13837,55679,"Linum bienne","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9437527778,38.1190638889,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia sibirica",2016,5,13837,55767,"Claytonia sibirica","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9487388889,38.1189833333,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Triteleia","Triteleia laxa",2016,5,13837,51085,"Triteleia laxa","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9492083333,38.1192888889,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2016,5,13837,50854,"Iris douglasiana","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9504083333,38.1191194444,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2016,5,13837,47597,"Chlorogalum pomeridianum","life",13837,2,5,"2 5",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9785944444,37.9946833333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia sativa",2016,5,13837,53324,"Vicia sativa","life",13837,2,3,"2 3",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9770527778,37.9942722222,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne",2016,5,13837,55679,"Linum bienne","life",13837,2,3,"2 3",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9770666667,37.9942583333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",2016,5,13837,52764,"Prunella vulgaris","life",13837,2,3,"2 3",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9740972222,37.9934055556,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2016,5,13837,50042,"Castilleja affinis","life",13837,2,3,"2 3",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9658722222,37.990675,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium quercetorum",2016,5,13837,60954,"Cirsium quercetorum","life",13837,2,3,"2 3",0.773913043478261,0.76231884057971,0.211594202898551,0.478260869565217
-122.9268583333,38.07685,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2016,5,14726,52830,"Anagallis arvensis","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9268716667,38.0768583333,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2016,5,14726,49918,"Sisyrinchium bellum","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9268716667,38.07685,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne",2016,5,14726,55679,"Linum bienne","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.926925,38.0768778333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys rigida",2016,5,14726,81388,"Stachys rigida","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9269333333,38.0769778333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",2016,5,14726,53195,"Rumex acetosella","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.92688,38.0768805,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",2016,5,14726,52764,"Prunella vulgaris","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9279033333,38.0791138333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia angustifolia",2016,5,14726,56987,"Wyethia angustifolia","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9276416667,38.0789528333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum",2016,5,14726,52586,"Silybum marianum","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9271,38.0773416667,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Brodiaea","Brodiaea terrestris",2016,5,14726,57128,"Brodiaea terrestris","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9269333333,38.0768805,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus corniculatus",2016,5,14726,47435,"Lotus corniculatus","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.9272466667,38.0786055,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium quercetorum",2016,5,14726,60954,"Cirsium quercetorum","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.927955,38.0791195,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Triteleia","Triteleia laxa",2016,5,14726,51085,"Triteleia laxa","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.7115083333,37.9061133333,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Danthonia","Danthonia californica",2016,5,1252,57165,"Danthonia californica","life",1252,6,2,"6 2",0.898550724637681,0.904347826086957,0.901449275362319,0.939130434782609
-122.7116166667,37.9062416667,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Alopecurus","Alopecurus pratensis",2016,5,1252,71141,"Alopecurus pratensis","life",1252,6,2,"6 2",0.898550724637681,0.904347826086957,0.901449275362319,0.939130434782609
-122.926955,38.0766361667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",2016,5,14726,55745,"Trifolium repens","life",14726,2,4,"2 4",0.939130434782609,0.953623188405797,0.898550724637681,0.872463768115942
-122.813821463,38.0545509747,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys ajugoides",2016,5,17066,53295,"Stachys ajugoides","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8141009157,38.054413721,"fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","Ramalina menziesii",2016,5,17066,49578,"Ramalina menziesii","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8142772709,38.0544824526,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Digitalis","Digitalis purpurea",2016,5,17066,53983,"Digitalis purpurea","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8133189679,38.0550864525,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Phalaris","Phalaris aquatica",2016,5,17066,57188,"Phalaris aquatica","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8925224208,38.1324406481,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Holodiscus","Holodiscus discolor",2016,5,3955,53414,"Holodiscus discolor","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.8135376518,38.0547762802,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Carduus","Carduus pycnocephalus",2016,5,17066,52990,"Carduus pycnocephalus","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8142817133,38.0544613302,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2016,5,17066,1409,"Callipepla californica","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8138614447,38.0549549824,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",2016,5,17066,53195,"Rumex acetosella","life",17066,4,4,"4 4",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8919098714,38.1320821122,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Myosotis","Myosotis latifolia",2016,5,17898,49132,"Myosotis latifolia","life",17898,3,5,"3 5",0.597101449275362,0.6,0.684057971014493,0.620289855072464
-122.8915023432,38.1321152207,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2016,5,17898,53094,"Heracleum maximum","life",17898,3,5,"3 5",0.597101449275362,0.6,0.684057971014493,0.620289855072464
-122.8914955539,38.1320806453,"fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma applanatum",2016,5,3955,48473,"Ganoderma applanatum","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.8915452586,38.1321586809,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Corylus","Corylus cornuta",2016,5,3955,53374,"Corylus cornuta","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.8931433522,38.1321303081,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula","Frangula californica",2016,5,3955,53423,"Frangula californica","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.8931894527,38.1320850039,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Holodiscus","Holodiscus discolor",2016,5,3955,53414,"Holodiscus discolor","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.8933074699,38.1320378557,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2016,5,3955,52830,"Anagallis arvensis","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.8941309081,38.1323971041,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima","Tellima grandiflora",2016,5,3955,51655,"Tellima grandiflora","life",3955,3,5,"3 5",0.910144927536232,0.898550724637681,0.950724637681159,0.281159420289855
-122.939163208,38.1222229004,"plant","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium cicutarium",2016,5,16505,47687,"Erodium cicutarium","life",16505,2,5,"2 5",0.840579710144927,0.860869565217391,0.556521739130435,0.753623188405797
-122.8039783333,38.0401528333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2016,5,17063,52994,"Claytonia perfoliata","life",17063,4,4,"4 4",0.515942028985507,0.550724637681159,0.72463768115942,0.515942028985507
-122.798429,38.043955,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",2016,5,11519,52821,"Achillea millefolium","life",11519,4,4,"4 4",0.544927536231884,0.530434782608696,0.460869565217391,0.115942028985507
-122.798429,38.043955,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2016,5,11519,41728,"Mirounga angustirostris","life",11519,4,4,"4 4",0.544927536231884,0.530434782608696,0.460869565217391,0.115942028985507
