"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations","obs_id"
-122.476332,37.576737,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca virosa",2015,9,13,6076,53108,2082846,"Lactuca virosa","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6789
-122.476332,37.576737,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica","Urtica dioica",2015,9,13,6076,51884,2082850,"Urtica dioica","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6790
-122.477119,37.575161,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Adoxaceae","Sambucus","Sambucus racemosa",2015,9,14,6076,57826,2082852,"Sambucus racemosa","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6791
-122.477448,37.574662,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Hedera","Hedera helix",2015,9,14,6076,55882,2082854,"Hedera helix","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6792
-122.477448,37.574662,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Trillium","Trillium ovatum",2015,9,14,6076,63972,2082857,"Trillium ovatum","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6793
-122.478521,37.574413,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera hispidula",2015,9,14,6076,53416,2082859,"Lonicera hispidula","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6794
-122.479709,37.573506,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2015,9,14,6076,53178,2082889,"Plantago lanceolata","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6795
-122.479709,37.573506,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Brachypodium","Brachypodium distachyon",2015,9,15,6076,57158,2082890,"Brachypodium distachyon","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6796
-122.480338,37.573381,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Ehrharta","Ehrharta erecta",2015,9,15,6076,64140,2082892,"Ehrharta erecta","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6797
-122.480338,37.573381,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Pentagramma","Pentagramma triangularis",2015,9,15,6076,52676,2082895,"Pentagramma triangularis","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6798
-122.480338,37.573381,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Cortaderia","Cortaderia jubata",2015,9,15,6076,52714,2082909,"Cortaderia jubata","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6799
-122.481768,37.571873,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Myricaceae","Morella","Morella californica",2015,9,15,6076,61039,2082912,"Morella californica","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6800
-122.481768,37.571873,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Myricaceae","Morella","Morella californica",2015,9,15,6076,61039,2082913,"Morella californica","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6801
-122.481768,37.571873,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Myricaceae","Morella","Morella californica",2015,9,15,6076,61039,2082915,"Morella californica","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6802
-122.48086,37.576113,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus asper",2015,9,16,6076,53269,2082959,"Sonchus asper","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6803
-122.478714,37.577712,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum",2015,9,16,6076,77049,2082966,"Eriophyllum lanatum","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6804
-122.464915,37.568434,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Aira","Aira caryophyllea",2015,9,10,6076,52694,2083960,"Aira caryophyllea","life",6076,4,2,"4 2",0.971119133574007,0.97352587244284,0.382671480144404,0.488567990373045,6805
-122.574892,37.85956,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2015,10,19,6410,4956,2091455,"Ardea herodias","life",6410,3,4,"3 4",0.765342960288809,0.768953068592058,0.948255114320096,0.891696750902527,6806
-122.5020583333,37.78353,"bird","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",2015,10,9,1527,18236,2092825,"Colaptes auratus","life",1527,3,3,"3 3",1,1,1,0.996389891696751,6807
-122.5015,37.7837883333,"bird","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",2015,10,9,1527,144882,2092828,"Troglodytes pacificus","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6808
-122.5018616667,37.78362,"bird","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","Sitta canadensis",2015,10,9,1527,14823,2092870,"Sitta canadensis","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6809
-122.676302,37.925295,"invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Argiope","Argiope trifasciata",2015,10,10,818,67708,2092973,"Argiope trifasciata","life",818,2,4,"2 4",0.997593261131167,0.998796630565584,0.998796630565584,0.997593261131167,6810
-122.5023633333,37.7837216667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2015,10,9,1527,48225,2093064,"Eschscholzia californica","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6811
-122.472944,37.790027,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",2015,10,11,3829,52684,2093275,"Pteridium aquilinum","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6812
-122.472953,37.790007,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton californicus",2015,10,11,3829,76484,2093297,"Croton californicus","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6813
-122.473022,37.790025,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium stramineum",2015,10,11,3829,53089,2093302,"Pseudognaphalium stramineum","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6814
-122.473173,37.790033,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum","Polygonum paronychia",2015,10,11,3829,60734,2093304,"Polygonum paronychia","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6815
-122.473969,37.790383,"plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Epilobium","Epilobium brachycarpum",2015,10,11,3829,52971,2093352,"Epilobium brachycarpum","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6816
-122.473997,37.790209,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Agoseris","Agoseris apargioides",2015,10,11,3829,58797,2093362,"Agoseris apargioides","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6817
-122.474078,37.790308,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron bonariensis",2015,10,11,3829,76904,2093387,"Erigeron bonariensis","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6818
-122.475077,37.790594,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2015,10,11,3829,52833,2093424,"Anaphalis margaritacea","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6819
-122.474925,37.789987,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum chilense",2015,10,11,3829,56861,2093458,"Symphyotrichum chilense","life",3829,4,4,"4 4",0.749699157641396,0.760529482551143,0.681107099879663,0.696750902527076,6820
-122.441983,37.85659,"invertebrate","Animalia","Arthropoda","Malacostraca","Amphipoda","Talitridae","Megalorchestia","Megalorchestia californiana",2015,10,13,10549,63287,2093848,"Megalorchestia californiana","life",10549,4,4,"4 4",0.0734055354993983,0.293622141997593,0.577617328519856,0.664259927797834,6821
-122.501006,37.785998,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus raphanistrum",2015,10,7,729,55411,2094529,"Raphanus raphanistrum","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6822
-122.501493,37.786352,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex crispus",2015,10,7,729,53197,2094530,"Rumex crispus","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6823
-122.501533,37.786416,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus armeniacus",2015,10,8,729,61317,2094531,"Rubus armeniacus","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6824
-122.501034,37.786035,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Fumaria","Fumaria capreolata",2015,10,8,729,57852,2094534,"Fumaria capreolata","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6825
-122.502675,37.783898,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Briza","Briza maxima",2015,10,9,729,57157,2094544,"Briza maxima","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6826
-122.502876,37.783464,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2015,10,9,729,55367,2094545,"Fragaria chiloensis","life",729,3,3,"3 3",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6827
-122.500814,37.786504,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2015,10,8,729,53178,2094557,"Plantago lanceolata","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6828
-122.499272,37.787956,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2015,10,8,729,53178,2094558,"Plantago lanceolata","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6829
-122.501083,37.786416,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum chilense",2015,10,8,729,56861,2094559,"Symphyotrichum chilense","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6830
-122.676715,37.925948,"invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Araneus","Araneus gemmoides",2015,10,15,818,214058,2094634,"Araneus gemmoides","life",818,2,4,"2 4",0.997593261131167,0.998796630565584,0.998796630565584,0.997593261131167,6831
-122.491357,37.832605,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2015,10,17,6310,9176,2094789,"Zonotrichia leucophrys","life",6310,3,4,"3 4",0.700361010830325,0.73164861612515,0.813477737665463,0.717208182912154,6832
-122.5009616667,37.7862066667,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melozone","Melozone crissalis",2015,10,8,1527,73044,2094963,"Melozone crissalis","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6833
-122.5008216667,37.78651,"bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Calypte","Calypte anna",2015,10,8,1527,6317,2095309,"Calypte anna","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6834
-122.5129166667,37.7796466667,"herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2015,10,14,3,28398,2102401,"Thamnophis elegans","life",3,3,3,"3 3",0.977135980746089,0.971119133574007,0.987966305655836,0.995186522262335,6835
-122.5137716667,37.7805483333,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Butorides","Butorides virescens",2015,10,12,3,5020,2102580,"Butorides virescens","life",3,3,3,"3 3",0.977135980746089,0.971119133574007,0.987966305655836,0.995186522262335,6836
-122.5141333333,37.7806533333,"bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria melanocephala",2015,10,12,3,3941,2103140,"Arenaria melanocephala","life",3,3,3,"3 3",0.977135980746089,0.971119133574007,0.987966305655836,0.995186522262335,6837
-122.3209020764,37.4426224525,"bird","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius","Agelaius tricolor",2015,10,7,3095,9743,2103153,"Agelaius tricolor","life",3095,5,1,"5 1",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,6838
-122.518865,37.523701,"invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2015,10,15,10952,51659,2106203,"Anthopleura xanthogrammica","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6839
-122.518671,37.523413,"invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2015,10,15,10952,117633,2106205,"Mopalia muscosa","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6840
-122.518671,37.523413,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Romaleon","Romaleon antennarium",2015,10,15,10952,202315,2106242,"Romaleon antennarium","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6841
-122.51864,37.523199,"invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Tegula","Tegula funebralis",2015,10,16,10952,460365,2106256,"Tegula funebralis","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6842
-122.517975,37.523573,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Pagurus samuelis",2015,10,16,818,49095,2106271,"Pagurus samuelis","life",818,3,2,"3 2",0.997593261131167,0.998796630565584,0.998796630565584,0.997593261131167,6843
-122.518908,37.523803,"invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia scabra",2015,10,16,10952,48750,2106294,"Lottia scabra","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6844
-122.518093,37.524126,"plants","Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia","Colpomenia sinuosa",2015,10,16,818,328391,2106356,"Colpomenia sinuosa","life",818,3,2,"3 2",0.997593261131167,0.998796630565584,0.998796630565584,0.997593261131167,6845
-122.519369,37.524262,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2015,10,16,10952,4345,2106359,"Larus occidentalis","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6846
-122.48637,37.61804,"fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla cephalota",2015,8,NA,3445,147233,2106590,"Niebla cephalota","life",3445,4,2,"4 2",0.849578820697954,0.861612515042118,0.877256317689531,0.92057761732852,6847
-122.49107,37.61768,"fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Physciaceae","Physcia","Physcia millegrana",2015,8,NA,3445,200925,2106603,"Physcia millegrana","life",3445,3,2,"3 2",0.849578820697954,0.861612515042118,0.877256317689531,0.92057761732852,6848
-122.461930896,37.571748105,"fungi","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","Sticta","Sticta limbata",2015,8,NA,3445,117888,2106626,"Sticta limbata","life",3445,4,2,"4 2",0.849578820697954,0.861612515042118,0.877256317689531,0.92057761732852,6849
-122.454667,37.806018,"plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Camissoniopsis","Camissoniopsis cheiranthifolia",2015,10,13,10931,79667,2114008,"Camissoniopsis cheiranthifolia","life",10931,4,4,"4 4",0.790613718411552,0.803850782190132,0.807460890493381,0.790613718411552,6850
-122.4547522982,37.8059529048,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia pycnocephala",2015,10,13,10931,60952,2114112,"Artemisia pycnocephala","life",10931,4,4,"4 4",0.790613718411552,0.803850782190132,0.807460890493381,0.790613718411552,6851
-122.4547372108,37.8060428007,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia","Abronia latifolia",2015,10,13,10931,52618,2114179,"Abronia latifolia","life",10931,4,4,"4 4",0.790613718411552,0.803850782190132,0.807460890493381,0.790613718411552,6852
-122.455643,37.80568,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria maritima",2015,10,14,10931,60739,2114303,"Armeria maritima","life",10931,4,4,"4 4",0.790613718411552,0.803850782190132,0.807460890493381,0.790613718411552,6853
-122.454875,37.806124,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile","Cakile maritima",2015,10,14,10931,60982,2114362,"Cakile maritima","life",10931,4,4,"4 4",0.790613718411552,0.803850782190132,0.807460890493381,0.790613718411552,6854
-122.454887,37.805952,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Tanacetum","Tanacetum bipinnatum",2015,10,14,10931,79314,2114365,"Tanacetum bipinnatum","life",10931,4,4,"4 4",0.790613718411552,0.803850782190132,0.807460890493381,0.790613718411552,6855
-122.729797,38.019397,"fungi","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","Lobaria","Lobaria anthraspis",2015,10,16,1198,463449,2196695,"Lobaria anthraspis","life",1198,2,5,"2 5",0.998796630565584,0.997593261131167,0.997593261131167,1,6856
-122.515789,37.778486,"bird","Animalia","Chordata","Aves","Suliformes","Sulidae","Sula","Sula nebouxii",2013,9,NA,1527,3786,2210629,"Sula nebouxii","life",1527,3,3,"3 3",1,1,1,0.996389891696751,6857
-122.422998,37.825825,"bird","Animalia","Chordata","Aves","Suliformes","Sulidae","Morus","Morus bassanus",2014,5,NA,1527,3802,2211024,"Morus bassanus","life",1527,4,4,"4 4",1,1,1,0.996389891696751,6858
-122.477029,37.844516,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus californicus",2015,10,NA,9235,4385,2230737,"Larus californicus","life",9235,4,4,"4 4",0.631768953068592,0.618531889290012,0.8014440433213,0.796630565583634,6859
-122.475878,37.842678,"bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2015,10,NA,9235,4235,2230822,"Aechmophorus occidentalis","life",9235,4,4,"4 4",0.631768953068592,0.618531889290012,0.8014440433213,0.796630565583634,6860
-122.47671,37.828178,"mammal","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena phocoena",2015,10,NA,9235,41440,2231248,"Phocoena phocoena","life",9235,4,4,"4 4",0.631768953068592,0.618531889290012,0.8014440433213,0.796630565583634,6861
-122.501295,37.782606,"fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","Ramalina menziesii",2015,10,9,3205,49578,2260036,"Ramalina menziesii","life",3205,3,3,"3 3",0.989169675090253,0.985559566787004,0.98676293622142,0.989169675090253,6862
-122.53406,37.82901,"bird","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Motacilla","Motacilla alba",2015,10,10,1527,13695,2260582,"Motacilla alba","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6863
-122.531676,37.829785,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",2015,10,10,1527,144455,2267252,"Ardea alba","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6864
-122.5335833333,37.8290216667,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Passerella","Passerella iliaca",2015,10,10,1527,9156,2267254,"Passerella iliaca","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6865
-122.5325266667,37.8290233333,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2015,10,10,1527,9176,2267255,"Zonotrichia leucophrys","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6866
-122.5279233333,37.8304066667,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2015,10,11,1527,4956,2267256,"Ardea herodias","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6867
-122.5279766667,37.830325,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta thula",2015,10,11,1527,4940,2267257,"Egretta thula","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6868
-122.5258583333,37.8317216667,"bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Gallinago delicata",2015,10,8,1527,144496,2267258,"Gallinago delicata","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6869
-122.5275266667,37.8305616667,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2015,10,9,1527,6930,2267259,"Anas platyrhynchos","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6870
-122.5275266667,37.8305616667,"mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2015,10,9,1527,42051,2267260,"Canis latrans","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6871
-122.5275616667,37.8303966667,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas americana",2015,10,9,1527,6985,2267261,"Anas americana","life",1527,3,4,"3 4",1,1,1,0.996389891696751,6872
-122.5133133333,37.7737083333,"bird","Animalia","Chordata","Aves","Charadriiformes","Alcidae","Uria","Uria aalge",2015,10,14,5476,4519,2267298,"Uria aalge","life",5476,3,3,"3 3",0.819494584837545,0.838748495788207,0.904933814681107,0.916967509025271,6873
-122.608645,37.9122616667,"bird","Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes","Melanerpes formicivorus",2015,10,12,6466,18209,2283493,"Melanerpes formicivorus","life",6466,3,4,"3 4",0.0445246690734055,0.00481347773766546,0.566787003610108,0.566787003610108,6874
-122.526025,37.8317416667,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",2015,10,7,818,144455,2283545,"Ardea alba","life",818,3,4,"3 4",0.997593261131167,0.998796630565584,0.998796630565584,0.997593261131167,6875
-122.526055,37.8319966667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",2015,10,9,729,53052,2284341,"Foeniculum vulgare","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6876
-122.5259783333,37.8316633333,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas acuta",2015,10,8,729,6933,2284345,"Anas acuta","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6877
-122.527518,37.831446,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2015,10,NA,729,4956,2284346,"Ardea herodias","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6878
-122.527518,37.831446,"bird","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax auritus",2015,10,NA,729,4265,2284351,"Phalacrocorax auritus","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6879
-122.526574,37.831412,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum chilense",2015,10,8,729,56861,2284353,"Symphyotrichum chilense","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6880
-122.527432,37.831548,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2015,10,8,729,6930,2284355,"Anas platyrhynchos","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6881
-122.5261216667,37.8319083333,"bird","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Motacilla","Motacilla alba",2015,10,8,729,13695,2284362,"Motacilla alba","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6882
-122.526402,37.831887,"bird","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana",2015,10,8,729,473,2284382,"Fulica americana","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6883
-122.527089,37.83148,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas americana",2015,10,7,729,6985,2284397,"Anas americana","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6884
-122.5261083333,37.8318883333,"mammal","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lontra","Lontra canadensis",2015,10,8,729,41777,2284401,"Lontra canadensis","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6885
-122.5260916667,37.8318966667,"bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2015,10,8,729,17013,2284402,"Sayornis nigricans","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6886
-122.5261,37.8318716667,"mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2015,10,8,729,42051,2284405,"Canis latrans","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6887
-122.5260916667,37.8317633333,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",2015,10,7,729,144455,2284407,"Ardea alba","life",729,3,4,"3 4",0.996389891696751,0.995186522262335,0.996389891696751,0.985559566787004,6888
-122.5179,37.523622,"invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura elegantissima",2015,10,16,10952,52564,2305349,"Anthopleura elegantissima","life",10952,3,2,"3 2",0.890493381468111,0.908543922984356,0.716004813477738,0.690734055354994,6889
